formula,target
Cd1 Cu4 Ho1,0
H8 Ce1 O7 P3,0
C1 Ga1 Nd3,0
In0.15 Pd0.85,1
F10 Rb1 Sm3,0
La1 Mn0.1 Ni0.9 O4 Sr1,1
Ga2 Ir1 Li1,0
H1 Ni1 Ti2,0
H0.6 Ca7 F1.4 O12.6 Si3,1
C1 Dy2 Fe17,1
Cd1 Mo1 O6 Te1,0
Ba2 O6 Sn0.13 Ti1.87,1
La1 Mg1 Na1 O6 W1,0
Au6.49 Sr2 Zn2.51,1
Cs1 F6 V1 Zn1,1
Al11 La0.497 O17,1
F4 Np1,0
Cl8 Li6 V1,0
Al3 Fe14 Ho2,1
Ba1 Mo0.333 O3 Y0.667,1
Ba8 Ga14.93 Si31.36,1
C3 Al3 B1,1
Ba2 Cu3 Lu1 O7,0
Ru1 S1.54 Se0.46,1
Fe0.5 Ni0.5 V3,1
Mg0.014 Mn2.924 O4 Zn0.062,1
La0.96 Mn1 O3 Sr0.04,1
H3.49 Al6.15 B3 Ca0.09 F0.06 Fe0.44 Mg2.35 Na0.78 O30.94 Si6 Ti0.05 V0.01,1
C2 Br2 Gd2,0
Pd1 Sn1,0
Bi0.1 Mn1 Sb0.9,1
Li1 Mo4 O16 Rb3 Zn2,1
B0.184 Pd1,1
B2 Ta3,0
Ca1 O4 Si1 Sr1,0
Ag10.078 Br3 Se0.4 Te3.6,1
Nb1 O7 Tm3,1
Co3 Ga16 Tb4,0
Fe1.984 O3,1
Cu2 Nd1.79 O6 Sr1.21,1
Ni2 Sn1 Tb6,0
In1.333 S4 Yb1.333,1
Al1 Pd2,0
Ba1.98 Cu3 O7 Pr0.4 Y0.62,1
Cr1.2 Mn1.8 O4,1
Ag1 B1 F5,0
Co19 Dy5 P12,1
Pd2.52 Rh0.38 U1,1
Mg2 Tb1,0
Ba1 O12 U2 V2,1
B52.23 V0.316,1
Cd4 K1 O12 V3,1
Ga11.52 K11.52 O96 Si36.48,1
Li0.16 O2 Ti1,1
Cr1 K3 O4,0
Dy1 Ga2,0
Be3 F9 Rb1 Zn1,0
Ba1 Fe0.425 Ir0.575 O3,1
Ga1 Ge1 Li1,0
Ba1 In0.5 O2.72 Zr0.5,1
Nd0.1 O4 Pr0.9 Ta1,1
C0.83 Be0.33 U0.67,1
Cd0.5 Mn0.5 O1,1
Bi0.5 O1.33 Pb0.5,1
Nb6 Pb1 Se8,1
C110 H92 Cl16 N4 O6 P4 Pt6 Sn6,0
In1 Si1 Te3,0
C3 H17 Cl2 N9 Ni1 O1 S3,0
Cu1 Ga0.6 In0.4 Se2,1
Co0.5 Fe2 O3.965 Zn0.5,1
Ni0.1 Sn2 Tm1,1
Ba0.25 Fe0.5 La0.75 Mn0.5 O3,1
Fe1 Ho0.1 Mo1 O6 Sr1.9,1
In16 Pt7 Tb2,0
Al8 Fe4 Zr1,0
Fe1 Ni3 Si1 Sm1,1
C24 H57 Ga3,0
Al4.12 Mn1,1
H4 Li1 Mo1 Na1 O6,0
Ga1 Hf1 Zn2,1
Ba7 Li2 Se16 Sn4,1
Fe1.1 Mg0.75 Mn0.15 O4 Si1,1
C3 S8,0
F3 Tl1,0
Li0.28 Ni0.72 O1,1
O12 U1 Y6,0
Ca2 Lu1 Nb1 O6,1
Co2 Mn1 Sn1,0
N2 Np1,0
C3 Ce2 F1 Na1 O9,0
Co0.1 Li0.09 Mg0.06 Mn0.4 Ni0.1 O1.11,1
Bi0.9 Sb0.1,1
Br1 Gd0.8 La0.2 O1,1
Fe2.2 Li0.6 O4 Ti0.2,1
C6 H26 Ag1 B10 N1,0
Ba2 Ca0.35 Cu2 Gd1.65 O11 Sn0.25 Ti1.75,1
Bi0.9 Fe0.8 K0.1 O3 Ti0.2,1
Mn3 O14 Sb3 Yb2,1
In19.2 Lu10 Ni9.8,1
B4 Ho2 O9,0
As1 Cr0.9 Mn0.1,1
Al2.2 Cu1.03 O72 Si33.8,1
Ba1 Bi1 Na1 O6 Te1,1
Bi1 Mg1 Ni1,0
Ca8 Hg9 Zn9,1
Mn1.4 Re0.6,1
Ni1 S1.97,1
C18 Mn13 Tb10,0
Ga1 K1 Se4 Sn1,1
Mn1 Na0.149 O2.852 Tb0.851,1
C10 H4 Cu1 F14 N4,0
Er2 Mg2 Ru1,0
Ag0.88 Cu1 Na1.12 O7 P2,1
Cr1 Dy1 O3,0
Ba2 Er1 O6 Sb1,0
Ca1 Mn0.3 O3 Ru0.7,1
Na0.76 O15 V6,1
C2 Cu1 K1,0
Ba1.78 Cu4 O8 Sr0.22 Y1,1
Al1 Dy1 Pd1,0
Cl2 N2 S3,0
Ge3 O9 Rb2 Ti1,0
Mn1 Ti1,1
Ba1.33 Ca0.87 Cu2 Hg0.69 O7 Sr0.8 V0.31,1
C11 H7 Mn2 N8 O5 W1,1
Al2 Ca19.2 Cl2 Mg2.8 O36 Si6,1
Ba2 Cu2 La1 O8 Ta1,0
Ga0.1 Ge5.9 Mn6 Tb1,1
Rh0.93 Sb0.07,1
Au1 F4 K1,0
Ga1 Ho3 Ni1,0
Al1.6 O4 Si0.4 Sr0.8,1
Cu1 La1 S2,0
C6 H6 Mg3 O12,0
Bi1 Mo6 S8,0
Ge1 Ni1 Zr1,0
Ga0.3 In0.7 Sr1,1
B0.5 Eu1 Pd3,1
Fe13.6 N1.6 Ni3.4 Sm2,1
H7 B1 Li1 N1,0
Cs2 S1 Se3 W1,1
C6 H20 Cl4 Hg1 N2,0
Eu1 Mo6 S4 Se4,1
H2 Cs2 O7 P2,0
C3 H4 Cl1 Cu1 O2,0
Mg1 Nd1 Ni4,0
Ga3.97 Ho20 Sb12.02,1
C4 H24 Cl2 Co1 N8 O8 S4,0
Co6 Sc5 Sn18,0
Cs1 Cu1 In1 O18 P6,1
Ba0.2 Fe1.1 K1.32 Mg0.3 Na0.04 O16 Ti6.6,1
Cu3 Na1 Nb1 O12 Ti3,1
Ca3 O12 Si3 V2,0
Fe7.77 Sb8 Zn6.73,1
Gd2.67 S4,1
O9 Ta3,1
Tc0.85 Ti0.15,1
B0.02 Co0.1 Li0.98 Mn0.1 Ni0.8 O2,1
Ag1 S2 Sn1,1
Ba1 Fe0.9 O2.6 Y0.1,1
Fe2.16 K0.15 Mn1 Na0.7 O38 Pb0.15 Ti15.84 Zn2,1
Ce5 Ge1.95 Pd1.05,1
Co2 Ge3 Sc3,0
Mg0.333 Ni0.333 O3 Ti1 Zn0.333,1
Ca0.89 Cd1 Sb2 Yb1.11,1
Bi1 La2,0
B7 Mn1 Tb3,0
Ba2 Cu1.04 O5.668 Tl1.96,1
H2 O13 Ti6,0
O8 P2 Sr1 U1,0
Al3.76 Ca2.69 Cr0.99 O12 Si0.24 Y0.3,1
Ba0.97 Nd0.0267 O3 Ti1,1
Mg4 O9 Sb2,1
C1 Na1 Np1 O5,0
Ce2 Pd3 Si3,1
Ag0.46 Bi8.14 Cu0.92 Pb7.12 S20,1
C4 H26 Co2 Mo1 N8 O13,1
Cr1 Nd2.25 Ni1 O7.568 Sr1.75,1
F1 O4 Sb2.509 Y0.491,1
C5 Cs3 N5 O2.5 S5 U1,1
C1 Al2 Co1 Ta3,0
Mn1 O8 Re2,0
F1 Fe1 O3 Te1,0
Ca1 Zn1,0
B1.08 Cs0.5 K0.5 O6 Si1.92,1
Co0.7 La1 Ni0.3 O3,1
H4 B3 Na3 O8,0
O5 Tb2 Ti1,0
In1 Pt2 U2,0
Ca1.96 Eu0.04 Ga2 O7 Si1,1
As2 Cd0.99 Ge1 Mn0.01,1
C2 Rh1 Sm1,0
H6 Mn1 O7 S1,0
Ga1 Se4 Sn1 Tl1,1
Ni1.523 Sn1,1
Br1.2 Cl2.8 Cs2 Cu1,1
Co0.5 P1 W0.5,0
Cs3 Sb7,0
Lu1 Pd1,0
B4 Ba2.8 S13 Sr4.2,1
Bi12.67 O34 S5,1
Fe2 Mg0.319 O4 Zn0.679,1
Br1 Cd1 S2 Sb1,0
Al0.82 Cu5.18 U1,1
Li29 Nb3 O40 Zr9,1
Ba3 O1 Pb1,0
Fe1 Gd0.05 O3 Sm0.95,1
Al8 Fe4 Hf1,0
As2 La1 Li3,0
Al0.11 Ca0.78 Fe0.31 Mg0.86 Mn0.01 Na0.01 O6 Si1.91 Ti0.01,1
Fe2 Si0.2 Ta0.8,1
C8 H8 Mn3 Na2 O18 P2,0
Ag1.45 Ga6.55 Pr2,1
C7 H22 Cl1 Ga2 N1 Si1,1
Fe0.76 S4 Yb2.16,1
Al19.8 Eu0.98 Ti2.12,1
H3 K0.25 Mg1 Na0.75,1
As1 Mn4 Sb1,1
I12.61 W6,1
B2 Nb2 Ru1,0
Ba1 Tl2,0
Al1.688 Cr0.057 Mg1.255 O4,1
As2 Ca1 Ru2,0
Bi3 Co1,0
H14 Cu5 O18 S2,0
Ga1 Nb1 O4,0
H4 B5 K1 O10,0
H3 Na4 O11 P3,0
Ga5 Ge1 La3 O14,1
As4 Br16 Ga4 Hg11,0
H24 N4 Na1 O14 P3,0
Co0.2 Li0.26 Mn0.3 Ni0.5 O2,1
In1 Y2,0
Al2 Ba2 Co1 F14 Mn1,1
Al5.28 Fe6.72 U1,1
Ca5.061 F0.89 O11.46 P2.87,1
Au57.11 Ca13 Ga23.4,1
C8 H18 N4 Nd2 O20,1
Mg1 Te1,0
Er0.8 Fe17 Sm1.2,1
C3 H18 Bi1 Cl6 N9,0
Ba0.998 La2.235 O13.5 Ti4.5,1
K1 Nb3 O12 Se2,0
Sb2 Se4 Sn1,1
F5 K1 Te1,0
C0.82 Mo0.5 Nb0.5,1
La4 N2 O7 Si2,1
Fe0.09 La2.88 Li5.32 O12 Zr1.96,1
B4 Rh5 Sr2,0
H3 O4.5 P1 Zn0.5,0
C2 H1 K1 O4,0
H1 Ca0.91 Li0.1 Mn3.05 Na0.94 O15 Si5,1
Ce2.664 S4,1
Li1 Mn1 Sb1,0
F7 Sm1 Sn1,0
K6 O30 Ta10.8,1
Ag1 Bi0.5 In0.5 Se2,1
Co2.25 Cu0.75 O4,1
Ge1 Pd2 Sm1,0
B3 Fe23 Nd2,0
Ce2 Se5 Zr1,0
Ge5 O25 P6,0
Cu2 Eu1 K1 Te4,0
B1 K0.21 O6 Rb0.79 Si2,1
Ba2 Cu3 O6.61 Y1,1
Ca2 Mn1 O6 Ta1,0
Bi1 Mg63 Si32,0
Al3 Er0.5 Gd0.5,1
N1 Nd3 S3,0
Mg1 Mo1 O6 Sr2,1
H6 Ga3 O14 Rb1 Se2,0
H10 Ni1 O15 S2 U1,0
H2 Ca0.1 Fe3.94 Mg1.25 Mn1.9 O24 Si7.81,1
Ga4 Pd7 Zn3,0
Mg1.6 Ni0.4 O4 Si1,1
Cd2.9 Mo15 S19,1
Cd0.15 Pb0.85 Se0.15 Te0.85,1
Mg1.8 Mn0.2 O7 P2,1
N1 Sc1 Ta1,1
Gd1.7 Lu0.3 O5 Si1,1
Ge1 Li1,0
Ca2 Cu2 Eu1 O6,1
Bi16 Cl22 Pd1,0
B6 Nb2.5 Ni20.5,1
Mn1 Pd2,0
Cu2.7 Sn1.3 Zr5,1
Co1 Ga3 Tm8,0
H12 Fe1 O14 S2 Tl2,0
Ce1 Cu4 La1 Si4,1
Mo6 Se8 Zn1,1
Co16 Sc6 Si7,0
Ba0.3 La0.7 Mg0.35 O3 Ti0.65,1
Ca2 O14 Sb3 Tb3,1
C1 Ca0.96 Mn0.04 N2,1
Ba1.5 Cu3 La1.5 O7.058,1
La1.48 Mg0.52 Ni7,1
H12 B2 Ca1 O10,0
Cu0.8 Dy1 Ga1.2,1
B2 Mg5 O10 Ti1,1
Cr1 O4 P1,0
Al4 B10 Be3 K1 Li4 Na1 O27,1
Ir0.946 Mg1.054,1
Cr1 Ni1 Sb2,1
Ga1 La1 Pd1,0
C5 H6 Cd0.5 Cl2.5 N1,1
La1 O6 Ru1 Sr1 Zn1,1
Cr1 O3,0
Ba1.02 Cu3 O6 Sm1 Sr0.98,1
Pr3 Ru1,0
Al1 Ca1 Pt1,0
Cd0.9 Gd1 Ru0.1,1
Nd1 Ni1 O3,0
B2 Rh3 Tb1,0
Nb1 O6 Rb1 W1,1
Br5 Cs3 Zn1,0
Ga4 La1 Ni9,0
Ge5 La10 Si1,1
F4 K1 Sm1,0
Bi1.5 O7 Ru2 Y0.5,1
Rh1 Sb2,0
Cl6 Li2 U1,1
Sb8 Ti1.13 Zr3.88,1
B3 Cd4 Eu0.5 Gd0.5 O10,1
As3 Eu1 Ni5,0
Br2 Hg5 O4,0
Bi2 Br1 In1 Se4,0
C6 K4 N6 V1,0
Au4 K1 Sn6,0
Co0.95 Mn0.05 Si1,1
K3 N1 O4,0
Er1 Mo6 Se8,0
Ce3 Rh4 Si4,0
Al0.2 Li1.2 O12 P3 Ti1.8,1
In0.798 Mn0.202 O3 Y1,1
Rb2 S2,0
Br4 F6 Sn5,1
Ba0.4 Ca1 Mo1 O6 Sr1.6,1
Mo0.1 P1 Ti0.9,1
Ba2 Cu1 Hg0.773 O4.57 V0.227,1
Cu16 Fe4.3 S24 Sn4 Zn1.7,1
Al14.256 Pt8.784 Ti12.96,1
F6 Fe1.046 K1.058 Pd0.954,1
Bi2 O8 Pd3 Pt1,1
Ge3.04 In6 Ni4.96 Pr7,1
K12 Si17,0
F1 La1 O1,1
Mn1 O4 V2,0
Mo1.023 O8 W0.977 Zr1,1
Gd0.59 Na0.24 O3.92 W0.98 Yb0.17,1
In2 Li1 Pd1,0
Mg0.2 Mn0.8 Na0.64 O2,1
B1 Cs1 Ho2 Na2 O11 P2,0
B1 Cl1 O7 Tm4,0
C2.43 Mn17 Tb2,1
Hf9 O0.3 S1 W4,1
H10 Cs2 O24 P6 Re2,0
Ce1 Mn1.75 Pd0.25 Si2,1
N5 Na1 Ta3,0
Ba0.21 O3 W1,1
P0.41 S0.59 U1,1
C2 Ca1.07 Mg0.93 O6,1
Ag0.15 La0.6375 Mn1 O3 Pr0.085,1
B3 Rh8.6 Zn7.4,1
Er1 In1 Pd1,0
Fe5 K7 S10,0
Fe0.37 Li0.94 Mn1.7 O4,1
H2 Dy0.03 Er0.05 Gd0.02 O4 Si0.75 Y0.78 Yb0.12,1
C1 Gd7 Si4,1
As6.231 Ge39.361 I7.868,1
Fe11 O18.33 Pb2,1
B1 Cl1 Gd4 O7,0
Ga1 O4 Ta1,1
Cu3 Nb1 S2 Se2,1
Fe10 Si2 Sm0.7 Zr0.3,1
Ba2 Cu2.94 Li0.06 O6.91 Y1,1
In0.74 Mn1.26 Tm1,1
H4 Ca1 N2 O8,1
Bi2 Cs3,0
La0.94 O2.91 Sc1,1
Al3 B4 Br0.08 Cl0.89 Li3.97 O12,1
C3 La2 Ni22,0
Co1.25 Mo1 O8 V1 Zn1.25,1
Fe0.85 La1 Ni0.15 O3,1
Cr6 Fe4 Li2 O16,1
B2 Ca2 O7 Si1,0
O2 Ru0.013 Sn0.987,1
Ba1 Ca0.24 Ni1 O5 Y1.76,1
H20 B5 Cs3 Mg1,1
Ir1 Nb1 Si1,0
Al81 Na81 O384 S67 Si111,1
H2 Al1.44 F0.1 Fe1.51 K1 Mg1.49 O12 Si3.56,1
Fe1 Ge1 Mn0.4 Ni0.6,1
B4 Rh1.4 Ru2.6 Y1,1
Ca0.98 Fe0.185 Mg0.855 O6 Si2,1
Tc1.4 W0.6,1
Li22 P10 Ti2,1
Br1 O4 Tl1,0
O0.48 Ti1,1
B10 Ho3 Ni19,0
Ba4 Eu1 O12 Ru3,0
C12 Al2.66 Fe8 La20.71 Te4.34,1
Ba1.6 Mg1 O7 Si2 Sr0.4,1
Al0.6 Co1.4 Zr1,1
Br14 Mo6 Tl2,1
C4 H4 O12 Y2,0
Cu1 O8 W2 Yb1,0
Se1 U0.6 Y0.4,1
Co0.75 Cu2.25 O7 Sr2 Y1,1
H2 Mg5 O10 Si2,1
Ca0.008 Fe0.774 Mg1.203 Mn0.011 Ni0.004 O4 Si1,1
B1 Cl15 Hf6 Na0.76,1
Ge7.12 O112 Si50.24,1
La4 Mn5 O22 Si4,0
Ge22 Rh17,0
O10 Rh3 Sr4,1
Cr1 La0.3 Mo1 O6 Sr1.7,1
F12 Li3 Na3 Ti2,0
Ca0.983 Mg0.826 Ni0.191 O6 Si2,1
K1 Nb3.76 O6,1
Fe0.025 Li1.075 O2 V0.9,1
Fe6 Ga6 Ho1,1
Bi13 Co13 O40,1
Fe0.95 Mn0.05 O2.76 Sr1,1
Ba2 Mn0.11 Mo1 Nd0.89 O6,1
B3 Ba4 Li0.5 Na0.5 O9,1
Bi0.15 Co0.865 Fe0.135 O2.63 Sr0.85,1
K0.108 La0.882 Mn0.981 O3,1
Ba1.98 Cu3 O7 Pr0.25 Y0.77,1
Be13 Sc0.048 U0.952,1
Ga1 Ge1 Li1 O4,1
Ce2 Fe2 S5,0
F11 Hf2 Na1 Ti1,1
Al1 As1 O4,0
C4 H18 Mg1 N8 O9 S1,0
Dy1 Te2 Tl1,0
Br13 La8 N3 O1,1
Bi2 O6 S1,0
B4 Co2 Re5,1
C5 H12 N2 O1,0
Mn1 Ti0.25 V1 Zr0.75,1
Na4 Se4 Sn1,0
B315.6 Sc3.95,1
Ce1 Li1 Si2,0
Li0.22 O1 Zn0.89,1
Cs1 Eu1 Ge1 S4,1
K1 O5 Ta1 Ti1,1
Na2 O7 U2,0
As0.72 Br1.28 Ca1.72,1
Fe3 O7 Yb2,0
Nb2 Ni2 Te4,0
Al12 Ca3.98 Cs4.04 O48 Si12,1
Ca2 Fe1.82 Ga0.18 O5,1
Co2 Nd1 Si2,0
Li0.99 Ni1 O2,1
Br16 Os3 Sc13,0
Hf4 N0.5 Ni2,1
Fe1 Mo6 S8,0
Pb0.94 Te1,1
Al0.9 Mn0.9 Ni0.2,1
H12.7 Mg7 Ti1,1
Dy3 O3 Sb1,0
H12 Al2 Cl6 N4,0
Au1.92 Ge44.08 Rb7.8,1
Co1 Tc1,1
Ca2.324 Cu3 O9 Pb0.404 Sr1.604 Tl0.668,1
B0.02 Co0.8 Mn1.2 P0.78 Si0.2,1
Ce1 Mn0.75 Ni4.25,1
Mg0.117 S2 Ti1,1
F1 I1 Pb1,0
Cs1 N2 Ta1,1
Al5 O12 Y2.21 Yb0.8,1
Ge1 Li2 Mo3 O8,0
Co15 Ga2 Pr2,0
B4 Co4 Dy1,0
C1 H1 Na1 O2,0
Co3 Nd1 P2,0
Cs1 Eu1 Na1 Nb5 O15,1
Bi0.5 Se3 Tl4.5,1
Mo6 Ni5.25 Si1.75,1
Ca1 Co0.25 Ni0.75 O6 Si2,1
H10 N3 O2 P1 S1,0
C4 H14 F5 N1 O1 Zr1,0
As2 In1 Na1 O7,0
C6 Cr17 Fe6,1
Pr0.992 Sb3 V0.96,1
Al16 K14.93 O80 Si24,1
Ba6 Mg23,0
Ba0.2 Bi0.8 Fe0.9 Mn0.1 O3,1
Ba3 Cu15.61 S5.32 Te6.18,1
In1 Ni3 Sb1,1
Ba1 Nb0.5 O3 Pr0.5,1
H5 B1 Co14 Y2,1
Fe0.1 La1 Ni0.9 O3,1
Cu2.8 Mo0.2 O7.24 Sr2 Y1,1
O6.76 Ti1.605 Y2 Zr0.395,1
Cl1 N17 Nd10 O9 Si10,1
Fe0.1 Mg0.06 Mn0.5 Na0.64 Ni0.34 O2,1
Rh0.5 Tc1.5,1
Bi12 Cl14,0
Al18 Cr2 Mg3,0
Ba0.06 Cr0.94 La0.94 O3 Ti0.06,1
Br0.4029 Cl0.5971 Na1,1
K0.469 La0.531 O3 Ti1,1
As5 Ce3 Ni6.94,1
C2 Hg1 N2,0
F2 O1 Te1,0
Cr1.453 Mo15 Se19 Tl1.87,1
C6 H18 Co1 Fe1 N12,0
Fe1 Gd2 O7 Sb1,1
As1 Na1 Zn1,0
Er3 Ge3 La2,1
Re0.99 Zr0.01,1
Ca1.375 La0.625 Mo2 O8,1
Al0.88 Ce2 Fe16.12,1
Ge6 Ir7 Sc4,0
La0.99 Mn0.79 O3 V0.2,1
K4 O23 S5 V3,0
Cs2 K2 O5 Te1,0
B3 O6 Sm1,0
La23 Mg4 Ni7,0
Bi2 Eu1 Nb1 O9 Ti1,1
Al1 N1 O8 Si1 Y4,0
Cr3 Te4,0
Au2 O3,0
Al0.82 Ca3 Fe1.18 O8 Ti1,1
Mo3 Rb1 Te3,0
C4 H16 Br0.51 I0.48 K1 N8 S4,1
Ga22 K2.68 O34.28,1
Ba1 Fe11.9 O19,1
Ga0.22 V0.78,1
C0.38 H0.11 N0.35 Ti1,1
Au1 Bi2 Sm1,0
Bi3 Cl1 O8 Pb1 W1,1
In23.61 K6.79 Mg6.39 Rb7.21,1
Al32.06 Re8,1
Al4 Eu1,0
Ba2 O4 Pb1,0
As2 Zr1,0
Au0.853 Sn0.147,1
Co1 Ho6 Te2,0
La0.11 O4 V1 Y0.89,1
Dy0.5 In0.5 S2 Tl1,1
Fe1.8 Mg1.1 O4 Sn0.1,1
Ca0.12 Fe0.73 Mg1.15 O6 Si2,1
Al8.64 Fe1 Mg3.36 Si5,1
Na0.83 O3 W1,1
Ag1 I1 O4,0
Cl2 Cs2 I2 Pb1,0
Nb1 O6 Rb1 Te1,1
Ba3 Fe10 O20 Sn1,1
Ba1 Cu0.15 Fe0.85 O2.5,1
H16 B1 Li1 O10,1
Ge1 Ho1 Sc1,1
Br2 Nb3 Se10,1
H7.38 Ga0.327 La2.988 Li2.673 O12 Zr2,1
Cs1 In0.33 O6 Te1.67,1
Cu0.4 O3 Se1 Zn0.6,1
Er1 Li1 O8 W2,0
F6 K2 Na1 Rh1,0
Bi1 Ge1.008 O6 Sb0.992,1
Al1 Eu14 Sb11,0
Al5.2 Ba8 Ge40.8,1
H0.8 Ce1 Ni1 Si1,1
Co0.2 Fe0.6 La0.9 O2.95 Sr0.1 Zr0.2,1
B6 La0.7 Nd0.3,1
Ag2 Hg1 I2 S1,0
Fe0.3 Mn1.7 O7 Sr3,1
Hf2 In1 Ni2,0
Al1 Er1 Pt1,0
Lu11 Te4,0
Al1 La6 Mg22,0
Fe1 Se0.025 Te0.975,1
Eu0.875 Mn1.125 O3,1
Hf1 Ti1,1
B15 Ca1 Gd2 K7 O30,0
H22 B10 Ca1 O6,0
H10 N2 O8 P2,0
Co1 Na0.571 O2,0
Na5 O10 P3,0
Hf0.006 O1.968 Zr0.994,1
Bi0.75 Nd1.25 O6.978 Ru2,1
Cs0.28 Mo1 O3,1
Dy1 O4 V1,0
Fe0.11 O5.16 V2,1
B1 Fe12 Si2 Zr1,0
Ge2.4 Na4 Si1.6,1
Fe28 O46 Sr2 Zn2,1
Cl10 K4 O1 W2,0
B6 O13 Zn4,0
Ba0.8 O16 Ti8,1
Ba1.695 Bi2 K1.305 O7,1
Co1 Nd1.3 O4 Sr0.7,1
Mo1.8 N2,1
Ca1 Cr1 O4,0
In1 Pt3,0
Ce0.92 Nd0.04 O1.96 Sm0.04,1
Al0.5 Dy1 Fe1.5,1
Fe1.76 Ge1,1
Ag0.1 Ca0.4 La0.5 Mn1 O3,1
Cl2 Hg5 O4,0
O5 Sb5 Sm9,0
Cd1 Cs2 O12 Si5,0
Ca1 Fe0.835 O6 Si2 Zn0.165,1
H3 Fe17 Nd2,0
Al72 Co24 Cu6,0
Ca4 F2 La6 O24 Si6,1
Bi2 Se0.3 Te2.7,1
Bi1 Nb1 O4,0
Li0.511 Mn2 O4,1
Ca1.33 Er0.27 La1.07 Mo4 Na1.33 O16,1
C60 Eu6,0
Ga0.88 Ge5.12 Mn6 Sc1,1
Be2 K4 O4,0
Al1 K2 O12 P3 Ti1,1
Co1 K2 S2,0
Cr0.5 O3 Pb1 Re0.5,1
Cd81.199 Cu15.659 Ir5.873,1
Co1 Nb2 O8 Zr1,1
Co6.8 Sn8 Zn3,1
Ho1 O14 P5,0
Bi10 Cl18 Hf3,1
Se2 Ta0.9 W0.1,1
Ga1 Ni1 Th1,0
H2 Al2.38 Ga0.7 Ge2.92 K0.96 O12,1
Cs4 Ge2 Se8,0
C1 B2 Er1 Ni2,0
C2 H4 O14 P2 Zn4,0
Cr2 Se4 V1,1
B1 Ge1 Nd1 O5,0
C38 H72 I8 N8 O6 W6,0
Mo9.35 O32 W1.65,1
C0.439 Na0.00365 O2 Si1,1
Ge5 Ir3 Tb2,0
O6 Sr2 Ta1 Y1,0
Li2.71 Mg2.29 O6 Os1,1
Li0.5 O2 Ti0.9 V0.1,1
Mn1 P4,0
La0.839 Mo6 Se8,1
Au1 La1 Sb2,0
Ca8.34 In1 O28 P7 Pb0.66,1
In1 Rh1 Y1,0
Ho1 Ni0.8 Ru1.2,1
Ce0.375 O2 Y0.625,1
B3 Ba3 Li0.5 Na0.5 O9 Sr1,1
Al4.745 Cu6.255 Y1,1
H10 Co1 O15 S2 U1,0
Cl2.666 Li6.665 N1.333,1
B2 Fe1 Rh5 Ti2,0
Sb1 Sc1 Tb1,1
Er4 S7 U1,1
H12 Mg1 O9 Se1,0
Fe3 La1 O8.94 Sr2,1
Al1 F6.005 Rb3,1
C12 Al2.76 Fe8 La21 Te4.24,1
Fe0.5 Mn1.5 O7 Sr3,1
Ir2 Y1,0
Co0.1 Li1 Ni0.9 O2,1
Bi1 Ca4 O28 Sr5 V7,1
Ba1 Ga1 Si1,1
La1 N5 Si3,0
Cu1 O4.49 Sr2 Tl0.98,1
S11,0
Cl10 P1 Ta1,0
H54 Cl2 Mn4 N18 S8 Sb2,1
Mn1 Ni1 O6 Sc2,0
Ba1.7 Ca0.3 Fe0.81 Mg0.19 O7 Si2,1
K1.308 O32 P4 W8,1
Cr1.3 Mn1.7 O4,1
Ge3 Pr2 Zn6,0
F1.6 O0.7 Sm1,1
Cd1 S4 Y2,1
Ba0.8 F2.2 Yb0.2,1
Fe1 La1 O1 P1,0
Dy1 Ge3 Ni1,0
Co1.4 Cu0.6 O6.5 Sr1 Y2,1
Ga4 Mg0.942 Yb1.058,1
C1 N2 O1 Sn2,0
Bi2 Br7 Rb1,0
Mn2.17 Mo3 Na1.66 O12,1
Fe0.33 Ge2 Tm1,1
Cu1 Mn0.3 S4 Ti1.7,1
Cu4 In1 Mg1,0
Fe1 Ti1 U1,1
B3 Cs1 F3 K1 O4,0
H8 Co1 Na1 O10 P3,0
Ge13 Lu3 Os4,0
Br2 Cu1 O2 Sr2,0
Fe2 Ni1 Se4,1
Al2 Co0.1 Mg0.9 O4,1
Cd0.72 Cu3.64 Ga3.64 S8,1
Al4.08 Fe6.08 Ni1.92 Ti3.92,1
Dy2 Ge4 Nb3,0
Br2 Hg3 Se3 Zn1,0
Ag1 Dy1 Se2,0
H8 Ge7 N2 O15,0
Au0.66 Cd0.34,1
K2 Mn2 Mo3 O12,0
Al2 Ba2 Ca1 F14 Mg1,0
C0.208 B1.792 Mg0.91,1
Cs1 I3 Pb1,1
Cu0.1875 Mn0.75 Mo0.0625 O3 Y1,1
Al1 Be4 Cu1,1
Ag0.56 In2 Li1.44 S6 Si1,1
Ba1 F6 Ni1,0
Ca0.333 La0.616975 Mn1 O3 Tb0.050025,1
Nb0.86 Os0.14,1
Nb0.333 Ti0.333 Zr0.333,1
Tm1 Zn2,0
Co0.58 Fe3.42 O5,1
Mn1 Pr4 Sb9,0
C12 H3 O12 Rh1 Ru3,0
Co0.5 Cr2 Ni0.5 O4,1
As3 Ba1,0
Na2 P4 Sr3,1
I1 Na1 Ni1 O6,0
Br1 O3 Rb1,0
Ba1 Ni2 P2,0
Co1 Fe1.85 O4 Zr0.15,1
Na2 O4 Si1 Zn1,0
Ba1.6 Ca0.2 Cu3 Nd0.4 O7 Y0.8,1
Mo1.143 Zn23.353,1
Mn0.622 Re0.378,1
K2 Mo1 O2 S2,0
K1 P1 Pb1 S4,0
Np1 Pt1,0
